Solar System Name,Security Rating,Region,Constellation,Coordinate x,Coordinate z,Coordinate y,Gate 1,Gate 2,Gate 3,Gate 4,Gate 5,Gate 6,Gate 7,Gate 8,Pronunciation 1,Pronunciation 1 Syllable Count,Pronunciation 2,Pronunciation 2 Syllable Count,Pronunciation 3,Pronunciation 3 Syllable Count
S8-NSQ,-0.205,Tribute,03C-SU,-17.1346660006513,11.3971066480899,22.1012404192988,B-S42H,GIH-ZG,,,,,,,,,,,,
S91-TI,-0.007,Stain,QO-17V,-14.9719467140548,4.4022825795626,-35.8430371021713,V1V-6F,WJO0-G,,,,,,,,,,,,
S94-X8,0,UUA-F4,VW-JMB,8.4387194506029,5.6194433851502,31.1709418203649,,,,,,,,,,,,,,
S9X-AX,-0.194,Providence,HS7W-T,-12.5031289153279,5.4688654050293,-17.9589721656764,08Z-JJ,6-OQJV,I7S-1S,TU-RI6,,,,,,,,,,
Saana,0.553,Domain,Yekti,-17.8221763511409,4.0582619810436,-3.0011788863995,Bahromab,Madirmilire,,,,,,,2,sa-ana,,,,
Saatuban,0.549,Lonetrek,Makiriemi,-16.5376593561712,8.7062882478321,14.4565611406607,Isanamo,Piekura,,,,,,,3,sa-tu-ban,,,,
Sabusi,0.505,Khanid,Sib,-27.575197653121,3.5420172513014,-17.7137219832397,Efa,Tzashrah,,,,,,,3,sa-bu-si,,,,
Sacalan,0.563,Tash-Murkon,Mimishia,-20.7141854180757,4.568292787992,-10.0023103833448,Atoosh,Hoona,Imeshasa,Mimen,Thashkarai,,,,3,sa-ca-lan,,,,
Sadana,0.365,Aridia,Mareerieh,-35.7528953520358,2.4325705385683,-6.6929859472364,Hier,Isid,Onanam,,,,,,3,sa-da-na,,,,
Sadye,0.603,Domain,Nashar,-18.4717710781319,7.9369276565619,-9.8651945467691,Arshat,Bika,Jerma,Nifshed,,,,,2,sa-dy,,,,
Safilbab,0.958,Tash-Murkon,Ajah,-22.0923620988945,7.2702291333415,-12.6796062910195,Marthia,,,,,,,,3,sa-fi-lba,,,,
Safizon,0.81,Domain,Norgoh,-19.5741933218397,5.3874530713609,-7.4271878820522,Artoun,Eba,Ebtesham,Jennim,Zatsyaki,,,,3,sa-fi-zo,,,,
Safshela,0.668,Khanid,Amdimmah,-28.1289461451764,3.8858674450347,-9.9713999321116,Palas,,,,,,,,3,sa-fshe-la,,,,
Sagain,0.434,Tash-Murkon,Anidaza,-21.5405603233019,7.379049407401,-16.3822345801427,Modun,Paye,Saminer,,,,,,2,sa-gain,,,,
SAH-AD,-0.247,Etherium Reach,N-APJ8,13.4032486708869,4.7949426446717,1.4156996411953,4LJ6-Q,EX-GBT,G-QTSD,,,,,,,,,,,
Sahda,0.416,Domain,Fua,-20.7368091375086,6.1872330807029,-1.4142265282206,Ealur,Naguton,Shajarleg,,,,,,2,sa-hda,,,,
Sahdil,0.707,Domain,Kehina,-17.6328527800478,5.9603731847891,-9.8919013060872,Esteban,Ilonarav,Luromooh,Nadohman,,,,,2,sa-hdi,,,,
Saheri,0.522,Domain,Chardu,-20.1650923271908,7.9990497950314,-5.5761557224777,Anila,Lahnina,,,,,,,3,sa-he-ri,,,,
Sahtogas,0.28,The Bleak Lands,Tandoiras,-16.0714909664015,1.1489300011034,-4.1002706937695,Haras,Oyonata,Saikamon,Tannakan,,,,,3,sa-hto-ga,,,,
SAI-T9,-0.307,Detorid,4SRW-B,6.3355639914469,-2.6049203971688,-21.8108693354317,FR46-E,IAS-I5,K7S-FF,RT-9WL,,,,,,,,,,
Saidusairos,0.105,The Bleak Lands,Tandoiras,-16.3520186135376,-0.9635779202163,-2.1569993523334,Gratesier,Kurniainen,,,,,,,4,sa-idu-sa-iro,,,,
Saikamon,0.412,The Bleak Lands,Vaarma,-16.3863441046145,2.1677250098527,-4.9131789241638,Myyhera,Sahtogas,,,,,,,3,sa-ika-mo,,,,
Saikanen,0.871,The Citadel,Nagaslaiken,-12.6170449927799,6.3566618036341,12.7497474678704,Kakki,Oijamon,,,,,,,3,sa-ika-ne,,,,
Saila,0.893,The Citadel,Santenpaa,-14.4875716447427,10.6327892241686,13.053652173708,Aramachi,Isenairos,,,,,,,2,sai-la,3,sa-i-la,,
Saisio,0.652,The Forge,Okomon,-10.2163624625311,6.8025013230596,9.8881007684085,Abagawa,Jakanerva,Nomaa,,,,,,2,sai-syo,3,sa-i-syo,3,sa-i-syo
Sakenta,0.979,The Forge,Ihilakken,-14.0996816819161,6.3157462493689,11.3295800169879,Ikuchi,,,,,,,,3,sa-ke-nta,,,,
Sakht,0.041,Aridia,Fabai,-40.3366115798019,-0.3864645298802,-12.1554878631926,1-SMEB,Anath,Naga,Tisot,,,,,1,sa,,,,
Sakhti,0.455,Domain,Mazake,-19.8861772968769,8.0088080764725,-10.443377273777,Aldali,Gademam,Mazitah,Nomash,,,,,2,sa-khti,,,,
Sakkikainen,0.595,The Forge,Okkelen,-7.7161361552657,8.4780754185008,11.8987926624497,Airmia,Friggi,Ishisomo,Vahunomi,,,,,4,sa-ki-kai-ken,5,sa-ki-ka-i-nen,6,sa-ki-ka-i-ne-n
Sakulda,0.302,Molden Heath,Almur,-4.9614010967394,-0.1283849867638,-0.2555988953305,Half,,,,,,,,3,sa-ku-lda,,,,
Salah,0.846,Kador,Naloran,-23.7173561658185,6.0035563647216,-13.8441831383858,Akhmoh,Hapala,,,,,,,2,sa-la,,,,
Salashayama,0.666,Derelik,Mekashtad,-7.846214449584,7.5721744939316,-5.3501874200794,Amphar,Janus,,,,,,,5,sa-la-sha-ya-ma,,,,
Saloti,0.703,Khanid,Finaka,-27.3390140263399,2.2943902225168,-12.7100529632189,Kahah,Mashtarmem,,,,,,,3,sa-lo-ti,,,,
Samanuni,0.653,Black Rise,Aokinen,-20.0071018702881,10.6972634620021,14.435919667926,Ahtila,Ikoskio,Uchomida,Uuhulanen,,,,,4,sa-ma-nu-ni,,,,
Saminer,0.292,Tash-Murkon,Anidaza,-21.1801036756619,7.6934840455317,-17.0806860061661,Modun,Sagain,,,,,,,3,sa-mi-nher,,,,
Sankkasen,0.668,The Citadel,Uusasai,-14.2349440345761,9.765738914632,10.675961940013,Halaima,Tintoh,Waira,,,,,,3,sa-nkka-se,,,,
Santola,0.83,The Citadel,Uusasai,-13.3849595948663,8.8069160805914,10.6901098571643,Ikao,Tintoh,,,,,,,3,sa-nto-la,,,,
Saphthar,0.314,Genesis,Makh,-28.3699028824091,1.1441945317773,-4.2582670492715,Bantish,Itrin,Naka,,,,,,2,sap-thar,,,,
Saranen,0.096,Lonetrek,Umamon,-24.7878012181388,5.8414364828995,19.5484753202596,93PI-4,Karjataimon,Tartoken,,,,,,3,sa-ra-nen,4,sa-ra-ne-n,,
Sarekuwa,0.937,Lonetrek,Okela,-14.6749485989466,7.4788442736241,11.7536968738359,Halaima,Hitanishio,Iidoken,Tunttaras,Veisto,,,,4,sa-re-ku-wa,,,,
Sarenemi,0.217,Black Rise,Urpiken,-24.9109963126604,7.1608785530365,18.3914651835536,Hykanima,Karjataimon,,,,,,,4,sa-re-ne-mi,,,,
Sari,0.379,Derelik,Sazdih,-6.277942366772,5.2039434306574,-8.1846145892348,Dooz,Timeor,Uzistoon,,,,,,2,sa-ri,,,,
Sarline,0.439,Solitude,Orvanne,-31.0801732685196,3.217242809376,-0.3195717391426,Aeter,Harner,Weraroix,,,,,,2,sar-lain,3,sar-li-ne,,
Sarum Prime,1,Domain,Maddam,-16.5279542278407,8.169665666687,-7.9724855850691,Alkabsi,Amarr,Hama,Irnal,,,,,3,sa-ru-mpri-me,,,,
Sasiekko,0.543,The Bleak Lands,Vaarma,-16.5073727640222,3.769687570439,-6.0225154832862,Myyhera,Netsalakka,Raravoss,Sosala,,,,,3,sa-si-ekko,,,,
Sasoutikh,0.594,Devoid,Kisana,-12.5915064978085,5.8490655881201,-5.1863957228341,Gheth,Ohide,,,,,,,3,sa-so-uti,,,,
Sassecho,0.118,Khanid,Budar,-34.9445888181366,2.469893391428,-15.6237543751146,Goudiyah,Irmalin,Timudan,,,,,,3,sa-sse-cho,,,,
Sasta,0.814,Derelik,San Matar,-9.4782157961998,4.3126247352903,-3.1896707679918,Hasiari,Jark,Lashesih,Tanoo,,,,,2,sas-ta,,,,
Satalama,0.661,The Bleak Lands,Ohvarainen,-18.1349342645354,2.4712201242491,-4.5863621112197,Furskeshin,,,,,,,,4,sa-ta-la-ma,,,,
Sayartchen,0.79,Domain,Hoosa,-19.4777879679275,5.2029055402615,-3.9224866763004,Abaim,Gosalav,Naguton,Romi,Sharji,Sorzielang,Teshi,,3,sa-yar-chen,,,,
Sazilid,0.532,Aridia,Tid,-36.9133909296429,0.6356926469143,-7.0645352210886,Nalnifan,Rashagh,Shenda,,,,,,3,sa-zi-li,,,,
Sazre,0.806,Khanid,Nohshayess,-27.7190501377207,3.7325969864328,-15.2510456650701,Badivefi,Jachanu,,,,,,,2,sa-zre,,,,
SB-23C,-0.018,Great Wildlands,W-3Y6D,1.602667647689,2.1688903594591,-10.2441720104936,52V6-B,92-B0X,O-OVOQ,,,,,,,,,,,
SBEN-Q,-0.217,Cobalt Edge,5ZAB-N,28.7567926153459,8.2139727387992,25.1684494176695,E-EFAM,,,,,,,,,,,,,
SBL5-R,-0.128,Venal,E-I1JW,-17.9845886430025,10.2439041561221,28.6988943739009,0-XIDJ,D-SKWC,HBD-CC,,,,,,,,,,,
Scheenins,0.537,Verge Vendor,Kiartanne,-24.7060845082966,3.9271396378108,5.450404714761,Jufvitte,Vay,,,,,,,2,shi-nins,,,,
Schmaeel,0.174,Kor-Azor,Ravin,-35.021558902083,3.2260284405322,-13.6583040345029,Abath,Mafra,Oguser,Zorenyen,,,,,1,schma,,,,
Schoorasana,0.448,Sinq Laison,Spaen,-17.8957770076061,4.9460429596227,-1.4426495437266,Gratesier,Mormelot,,,,,,,4,schu-ra-sa-na,,,,
Scolluzer,0.823,Verge Vendor,Ancbeu,-24.6861622163343,3.4997785966592,4.2257355208436,Alentene,Gisleres,Osmomonne,Sortet,,,,,3,sco-llu-ze,,,,
Scuelazyns,0.642,Everyshore,Elalan,-21.8796439123337,1.8954642563101,2.4262256232222,Angymonne,Averon,Carirgnottin,Enedore,Muer,Odixie,,,3,scu-ela-zy,,,,
SD4A-2,-0.257,Scalding Pass,QI1M-Q,4.2394265789596,2.8291162637218,-17.3804679452231,F2-NXA,U6K-RG,,,,,,,,,,,,
SE-SHZ,-0.472,Venal,XHYS-O,-15.6938870225627,10.8771499677877,35.4613236337989,H-AJ27,N-5476,,,,,,,,,,,,
Sechmaren,0.354,Kador,Pezarba,-24.7184351522371,6.4229166270543,-4.7376196116668,Hiremir,Omam,Zinoo,,,,,,3,se-chma-re,,,,
Sehmosh,0.57,Tash-Murkon,Mise,-19.436885472003,7.1109451633411,-12.7668167816838,Dabrid,Ivih,Seil,,,,,,2,se-mosh,,,,
Sehmy,1,Kor-Azor,Gebem,-26.1296102518397,5.0679270559028,-10.4997121891369,Danyana,Kor-Azor Prime,Mora,,,,,,2,se-hmi,,,,
Sehsasez,0.714,Khanid,Finaka,-27.343304528795,2.6038324763804,-12.0062803430452,Ervekam,Kahah,Mashtarmem,Osis,,,,,3,se-hsa-se,,,,
Seil,0.588,Tash-Murkon,Mise,-19.4529983981013,6.7672976794318,-12.4299711399019,Ivih,Mani,Sehmosh,,,,,,1,seil,,,,
Seiradih,0.559,Domain,Mulata,-23.7281854175694,2.7409093362043,-7.462275540614,Arera,Hai,Mamenkhanar,Neziel,,,,,3,se-ira-di,,,,
Seitam,0.937,Tash-Murkon,Subhatoub,-21.6599737219208,5.9610867466806,-13.0556691172969,Zehru,,,,,,,,2,se-ita,,,,
Semiki,0.591,Lonetrek,Okunda,-19.0086400625425,12.7822506796832,17.5485023255608,Antiainen,,,,,,,,3,se-mi-ki,,,,
Senda,0.907,The Forge,Anttanen,-12.5231920215349,7.1935311888779,9.2573171534548,Shihuken,,,,,,,,2,se-nda,,,,
Sendaya,0.294,Derelik,Anares,-7.503588547524,4.7720998612,-9.5172408294045,Doril,Kazna,Mifrata,Onsooh,,,,,3,sen-da-ya,,,,
Serad,0.526,Derelik,Mal,-6.9237792256979,6.8408660502674,-7.0906262138822,Arena,Uhtafal,,,,,,,2,se-rad,,,,
Serpentis Prime,-0.125,Fountain,Phoenix,-46.6763939767854,4.4441026991924,-2.9061012561287,YZ-LQL,,,,,,,,,,,,,
Serren,0.459,Genesis,Mih,-23.7392383169479,3.3373605528786,0.0051710311558,Assez,Hadji,Zoohen,,,,,,2,se-ren,,,,
Seshala,0.292,Khanid,Seevadin,-31.809546916803,6.3320239143316,-15.402156396775,Gehi,Hemouner,,,,,,,3,se-sha-la,,,,
Seshi,0.32,Genesis,Kihkounad,-30.4276608233645,-0.7037975648807,-4.6638306203458,Sharza,,,,,,,,2,se-shi,,,,
Seyllin,0.414,Essence,Thoulde,-20.8328584209215,7.4306353640929,4.7757379157681,Ane,Aporulie,Metserel,,,,,,2,sei-lin,,,,
SF-XJS,-0.308,Tenal,2-ZRM0,-2.7053216315009,11.1844257690386,40.5993062744506,A1RR-M,HB-5L3,Y-YHZQ,,,,,,,,,,,
SG-3HY,-0.271,The Kalevala Expanse,2O-VY7,14.0148218360636,6.646692181362,6.6558140991648,A-YB15,G-KCFT,QZX-L9,,,,,,,,,,,
SG-75T,-0.292,Scalding Pass,4YFT-F,6.5830057731147,0.9207273083032,-13.2811635708847,N3-JBX,V-F6DQ,XV-MWG,,,,,,,,,,,
SH-YZY,-0.186,Malpais,7UNX-J,15.6734247393997,6.5317633474072,6.3275281275172,CLW-SI,O7-RFZ,Z-EKCY,,,,,,,,,,,
SH1-6P,-0.566,Tribute,52-JKU,-10.6006302217265,10.871824099885,21.9662131863565,D7-ZAC,O-0ERG,TRKN-L,,,,,,,,,,,
SH6X-F,-0.402,The Kalevala Expanse,78-6RI,14.4652907535312,8.0649245228357,9.599969838884,FBH-JN,,,,,,,,,,,,,
Shabura,0.673,Domain,Avib,-18.165916812687,6.2131043278933,-10.1874324695845,Adia,Azizora,Luromooh,,,,,,3,sha-bu-ra,,,,
Shach,0.326,Derelik,Mal,-6.0517246678775,6.0891618017717,-8.3890696854373,Asilem,Kehrara,Mahnagh,Timeor,,,,,1,shach,,,,
Shafrak,0.163,Aridia,Leseasesh,-38.9451233538156,-0.800853248029,-8.1893060388645,Defsunun,Nalnifan,Zazamye,,,,,,2,sha-fra,,,,
Shaggoth,0.726,Kador,Moghiz,-21.282821188555,5.5692145438329,-7.9409571602188,Elmed,Kooreng,Murini,Ustnia,,,,,2,sha-goth,,,,
Shaha,0.598,Kor-Azor,Finena,-33.0661874167026,0.7779747542144,-10.3018995734843,Kizama,Misha,Neesher,,,,,,2,sha-ha,,,,
Shajarleg,0.349,Domain,Fua,-22.2000058438347,6.316215759312,-1.397027090492,Basan,Sahda,,,,,,,3,sha-ja-rle,,,,
Shakasi,0.318,Aridia,Anama,-31.82079697913,-0.251955260957,-4.0919390853556,Maalna,Maseera,Van,,,,,,3,sha-ka-si,,,,
Shala,0.716,Derelik,Mossas,-8.503960542693,3.3253850385571,-5.7833924355981,Maspah,Zemalu,,,,,,,2,sha-la,,,,
Shalne,0.306,Genesis,Aven,-29.4585193014689,-0.6429812373694,-2.7790616998913,Galnafsad,Gonditsa,Olin,Shapisin,,,,,2,shal-ni,,,,
Shamahi,0.355,Derelik,Anares,-7.7750709738421,7.172253343511,-8.7922010890004,Ilahed,Kehrara,Onsooh,,,,,,3,sha-ma-hi,,,,
Shapisin,0.35,Genesis,Aven,-28.7336244905888,-0.1801616759928,-2.5091473816038,Galnafsad,Gonditsa,Shalne,,,,,,3,sha-pi-si,,,,
Sharhelund,0.573,Domain,Zemont,-16.4187362211419,4.6369024673641,-7.3110434212227,Raravoss,Youl,Zaimeth,,,,,,3,sha-rhe-lu,,,,
Sharios,0.66,Tash-Murkon,Peges,-21.0241977630423,5.5151177254093,-14.785726253325,Ahteer,Hath,,,,,,,3,sha-ri-os,,,,
Sharir,0.397,Derelik,Mekashtad,-6.0941548092407,7.7995677851634,-6.5672158117747,Akhrad,Iosantin,,,,,,,2,sha-rir,,,,
Sharji,0.773,Domain,Yekti,-18.5087700407492,4.7827318850489,-4.1182780032401,Fabum,Gosalav,Kudi,Sayartchen,,,,,2,shar-ji,,,,
Sharuveil,0.395,Sinq Laison,Disier,-19.4509031733135,7.4809438755689,2.3406642347226,Decon,Nausschie,,,,,,,3,sha-ru-ve,,,,
Sharza,0.298,Genesis,Kihkounad,-29.8524451053503,-0.9619457537011,-4.6324544818612,Anara,Azedi,Pirna,Seshi,,,,,2,shar-za,,,,
Shastal,0.495,Devoid,Abthi,-12.4848162974696,6.8919484073452,-9.5540713206601,Ehnoum,Hakshma,Lower Debyl,Naeel,Thakala,,,,2,sha-sta,,,,
SHBF-V,-0.292,Insmother,UR-HG4,12.4729085346301,-2.5735439494437,-14.863108319724,9N-0HF,G-EURJ,RERZ-L,,,,,,,,,,,
Shedoo,0.506,Derelik,Subi,-8.9433559616934,4.6900373173162,-8.3758112088625,Berta,Gamis,Ihal,,,,,,2,she-du,,,,
Shemah,0.838,Kador,Qermi,-24.0777201173896,6.1433678853345,-12.6701451105612,Asrios,Ithar,Kasi,,,,,,2,she-ma,,,,
Shenda,0.455,Aridia,Tid,-36.9567550206303,1.6502442080421,-6.7514778847427,Nema,Rashagh,Sazilid,,,,,,2,she-nda,,,,
Shenela,0.457,Derelik,Anares,-6.9575463334855,5.7122325440515,-8.0659835202845,Chidah,Dooz,,,,,,,3,she-ni-la,,,,
Shera,0.598,Genesis,Nazdirer,-21.4901322056555,4.8767623253026,-2.4932842198392,Ahbazon,Gensela,Kamda,Lor,,,,,2,she-ra,,,,
Sheri,0.057,Aridia,Helab,-38.5331939187765,4.2339266823899,-7.7176325342123,Ajna,Tukanas,,,,,,,2,she-ri,,,,
Sheroo,0.6,Genesis,Ekrin,-25.3218598940139,4.8690666223039,1.3339230651535,Apanake,Avyuh,Sosh,,,,,,2,she-ru,,,,
Shesha,0.94,Tash-Murkon,Arvachah,-22.2902682458459,6.4283077691953,-14.0059583289161,Emrayur,Goni,Hilaban,,,,,,2,she-sha,,,,
Shihuken,0.875,The Forge,Anttanen,-12.2231920215349,7.1935311888779,9.5573171534548,Senda,Tuuriainas,Unpas,,,,,,3,shi-hu-ken,,,,
Shintaht,-0.086,Providence,I9B-8X,-12.673298247318,7.942529802705,-12.4942874786436,D-6WS1,H6-CX8,,,,,,,,,,,,
Shirshocin,0.264,Aridia,Anama,-32.9278466681089,1.7018359145023,-3.5748960184331,Agaullores,Yehaba,Zayi,,,,,,3,shi-rsho-ci,,,,
SHJO-J,-0.125,Venal,L-1T22,-13.3849110397856,11.7276805600865,36.4634237481328,LHJ-2G,OJ-CT4,,,,,,,,,,,,
Shokal,0.499,Kor-Azor,Comadu,-25.3147708539268,4.6100277198706,-7.5404786290764,Atarli,Keproh,Nibainkier,Zatamaka,,,,,2,sho-ka,,,,
Shousran,0.551,Tash-Murkon,Emsek,-19.7646542586003,5.3372423768516,-11.5131771322371,Nomash,Nuzair,Pera,Yong,,,,,2,shos-ran,,,,
Shumam,0.677,Domain,Sosarir,-18.5139875036145,5.3317038028563,-8.4653850117127,Gid,,,,,,,,2,shu-ma,,,,
Shura,0.826,Kador,Ahrnot,-24.397605326423,5.0342788546391,-12.179952261168,Hilmar,Kasi,,,,,,,2,shu-ra,,,,
Shuria,0.479,Domain,Mobit,-24.5562538647523,2.5744948520027,-5.5035611123082,Bashakru,Milal,Narai,,,,,,3,shu-ri-a,,,,
SI-I89,-0.072,Providence,I9B-8X,-13.3522467206116,7.6739870386556,-13.2335869600437,D-6WS1,,,,,,,,,,,,,
Sibe,0.456,Genesis,Ashela,-24.597347638189,4.3509075749716,-0.9957996342075,Gergish,Makhwasan,Ziasad,,,,,,2,si-be,1,saib,,
Sibot,0.171,Domain,Kashag,-16.128163560172,9.7832594220531,-11.9491420620232,Bittanshal,Kheram,,,,,,,2,si-bo,,,,
Sieh,0.278,Domain,Nakid,-14.1525990515571,6.9441571722012,-11.9940319590461,Arton,,,,,,,,1,sie,,,,
Sifilar,0.257,Devoid,Semou,-14.2844584340902,2.399893568076,-3.1385680291805,Arzad,Oyeman,Raa,Tzvi,,,,,3,si-fi-la,,,,
Sigga,0.542,Genesis,Ekrin,-25.2077525390189,4.2705702245366,0.4591733791591,Keseya,Makhwasan,Sosh,,,,,,2,si-gga,,,,
Silen,0.522,The Forge,Otsabaira,-9.5471522233092,8.8916004792328,12.2998899028655,Soshin,,,,,,,,2,si-len,3,si-le-n,,
Sileperer,0.617,Sinq Laison,Lolbrerie,-16.5429989424101,4.2819751959009,5.679188107631,Dodenvale,,,,,,,,4,si-le-pe-re,,,,
Simbeloud,0.856,Domain,Throne Worlds,-20.5124008506336,3.1965161023127,-7.4321051863406,Ebidan,Mabnen,,,,,,,3,si-mbe-lo,,,,
Simela,0.514,Genesis,Aven,-28.8032318604886,0.4903177225467,-1.1628144500504,Bherdasopt,,,,,,,,3,si-me-la,,,,
Sinid,0.729,Tash-Murkon,Subhatoub,-21.016755595174,5.8628113355822,-11.6277119189934,Alra,Atoosh,Ilas,Mani,Zith,,,,2,si-nid,,,,
Sirekur,0.311,Metropolis,Essin,-13.4336323731665,2.3604248788641,2.405883440259,Ebolfer,Frerstorn,Ontorn,,,,,,3,si-re-ku,,,,
Sirkahri,0.534,Domain,Mofa,-14.8202474360377,8.7598526229926,-10.2873985285518,Galeh,Merz,,,,,,,3,si-rka-hri,,,,
Sirppala,0.883,The Citadel,Suon,-13.7550934148756,7.8077592063386,8.6193987480218,Anttiri,Inaro,Urhinichi,Urlen,,,,,3,si-rppa-la,,,,
Sirseshin,0.748,The Forge,Anttanen,-12.2129903072428,7.7294450297187,8.3749938652044,Inaro,Tuuriainas,,,,,,,3,sir-sesh-in,,,,
Siseide,0.338,Heimatar,Hed,-13.224641056418,4.0994863783094,0.5454878310308,Amamake,Auga,Dal,Egghelende,Eszur,Lantorn,Vard,,3,si-sei-di,,,,
Sist,0.808,Heimatar,Osta,-8.6492946925868,1.9591765994183,0.3695957829558,Dumkirinur,Kronsur,,,,,,,1,si,,,,
Sitanan,0.794,Domain,Sosarir,-16.4312884421852,6.3511959657553,-7.2571303738451,Dakba,Thebeka,,,,,,,3,si-ta-na,,,,
Situner,0.838,Metropolis,Stadakorn,-6.7193057374067,3.3598237627077,4.8332212320424,Datulen,Meimungen,,,,,,,3,si-tu-ne,,,,
Sivala,0.551,The Citadel,Caldari Border Zone,-17.4403113321519,5.9581568878564,7.4241627541361,Hatakani,Iivinen,Kubinen,Uedama,,,,,3,si-va-la,,,,
Siyi,0.51,Tash-Murkon,Rifenda,-21.850401989845,9.1216672834764,-11.8313437860707,Nehkiah,,,,,,,,2,si-yi,,,,
Sizamod,0.718,Tash-Murkon,Ajah,-22.4098755659435,8.6314025355122,-13.6918349881031,Iswa,,,,,,,,3,si-za-mad,,,,
SJJ-4F,-0.247,Wicked Creek,5ZR-29,7.0174154693138,-0.6402825975524,-14.4823085695456,C-LTXS,HD-AJ7,,,,,,,,,,,,
SK42-F,-0.316,Detorid,GJH-1C,9.3475747044995,-3.2162017676394,-15.5374322905263,EU9-J3,V-4DBR,,,,,,,,,,,,
SK7-G6,-0.393,Cobalt Edge,QJ2-0M,27.6974652024501,4.4331474473152,13.8796062683273,2ID-87,4-PCHD,BI0Y-X,FV-YEA,,,,,,,,,,
Skarkon,0.048,Molden Heath,Eoldulf,-0.6532782451211,-0.452259854437,0.8867131308331,Ennur,L4X-1V,Mimiror,,,,,,2,ska-rko,,,,
SKR-SP,-0.015,Querious,A-Z7C9,-36.1665492275566,5.2692960346301,-18.5845247766426,GOP-GE,V-3U8T,,,,,,,,,,,,
SL-YBS,-0.026,Great Wildlands,V-4QJC,2.988234362479,0.6604940309175,-6.2881867506469,6WT-BE,NIH-02,UNJ-GX,,,,,,,,,,,
Slays,0.487,Placid,Fislipesnes,-26.2322939233353,3.8957363881309,5.3734721505865,Amoen,Iges,Stacmon,,,,,,1,sleis,,,,
SLVP-D,-0.572,Detorid,ZPI-2E,16.0612899877966,-2.2758290556436,-21.9801543766252,0-G8NO,77S8-E,M-XUZZ,QRFJ-Q,,,,,,,,,,
SN-DZ6,-0.665,Outer Passage,NPL-WH,29.523165226154,3.0288139062194,11.2456821070481,0-4VQL,DJ-GBH,I0N-BM,,,,,,,,,,,
SN-Q1T,-0.74,Outer Passage,2FYX-H,30.645711338927,0.5299476115052,8.9485241337907,L1YK-V,R3P0-Z,ZZK-VF,,,,,,,,,,,
SN9-3Z,-0.144,Insmother,8-4EFQ,14.3278195821126,0.2901074788155,-14.0404662693508,0TYR-T,I3CR-F,M4-GJ6,,,,,,,,,,,
SN9S-N,-0.056,Esoteria,E-ILCH,-7.8407990879904,-0.7043046676554,-44.650670610391,JD-TYH,JI-K5H,Z-MO29,,,,,,,,,,,
SNFV-I,-0.087,Catch,A-JI5E,-9.8885716054706,2.1222071723446,-23.8576405885215,8B-2YA,CX65-5,HP-64T,V2-VC2,,,,,,,,,,
SO-X5L,-0.703,Wicked Creek,R-M719,7.229406900797,-0.8987172473956,-17.612434637842,1L-OEK,YI-GV6,,,,,,,,,,,,
Sobaseki,0.841,Lonetrek,Koichi,-15.0273907174637,8.8545979590145,13.3009769817822,Funtanainen,Isanamo,Jita,Kakakela,Malkalen,Veisto,,,4,so-ba-se-ki,,,,
Sobenah,0.36,Domain,Armi,-25.232071271783,1.5688597383446,-6.6274424894767,Bourar,Milal,,,,,,,3,so-be-na,,,,
Soliara,0.163,Aridia,Helab,-37.1944865240952,3.1927198741221,-7.9664110516502,Afrah,Ahraghen,Ajna,Fageras,Nielez,Tukanas,,,3,so-li-ara,,,,
Somouh,0.869,Domain,Hoosa,-19.1790771831176,5.7329816545226,-4.8204814118924,Abaim,Horir,Sorzielang,Teshi,,,,,2,so-mo,,,,
SON-TW,-0.432,Oasa,DOCS-O,27.2520357126444,6.2836993412312,15.201949133414,U9SE-N,XEF6-Z,XXZ-3W,,,,,,,,,,,
Sonama,0.774,Kador,Trigentia,-24.5227611666731,3.9400014433738,-10.8959392089707,Halibai,Inis-Ilix,Suner,Turba,,,,,3,so-na-ma,,,,
Sooma,0.578,Derelik,Anares,-8.4094731140215,6.9205928804161,-7.5226052138829,Chidah,,,,,,,,2,su-ma,,,,
Soosat,0.337,Devoid,Kabo,-12.6124263757558,9.8640390197909,-9.5863508776864,Ibash,Rahadalon,,,,,,,2,su-sa,,,,
Sortet,0.776,Verge Vendor,Ancbeu,-24.9319568040644,2.6255859605342,3.9512577617578,Claulenne,Scolluzer,,,,,,,2,sort-tei,,,,
Sorzielang,0.821,Domain,Hoosa,-19.5787310137293,6.039280927625,-4.7468932620178,Abaim,Sayartchen,Somouh,Teshi,,,,,3,so-rzi-ela,,,,
Sosa,0.301,Derelik,Aguh,-8.3486917314355,7.1188199613809,-9.4156974663562,Aranir,Eshwil,Ilahed,,,,,,2,so-sa,,,,
Sosala,0.421,The Bleak Lands,Vaarma,-14.3032418889797,4.9988428906239,-4.7606141152822,Anka,Gammel,Kamela,Sasiekko,Uusanen,,,,3,so-sa-la,,,,
Sosan,0.336,Devoid,Jayai,-15.3980306872762,3.8576070231098,-3.2956469881139,Asghed,Oyonata,Tararan,,,,,,2,so-sa,,,,
Sosh,0.517,Genesis,Ekrin,-25.3767565493496,4.8538343302274,0.6819042631184,Sheroo,Sigga,Zarer,,,,,,1,sosh,,,,
Soshin,0.634,The Forge,Otsabaira,-8.8744511689197,8.2634473212852,11.9698603628369,Akkilen,Silen,Vattuolen,,,,,,2,so-shin,,,,
