Solar System Name,Security Rating,Region,Constellation,Coordinate x,Coordinate z,Coordinate y,Gate 1,Gate 2,Gate 3,Gate 4,Gate 5,Gate 6,Gate 7,Gate 8,Pronunciation 1,Pronunciation 1 Syllable Count,Pronunciation 2,Pronunciation 2 Syllable Count,Pronunciation 3,Pronunciation 3 Syllable Count
Oruse,0.197,Solitude,Elerelle,-33.2567851904892,4.2403996818209,1.8694198171033,Hare,Heluene,,,,,,,2,o-rus,,,,
Pertnineere,0.443,Solitude,Elose,-30.0061557403026,2.6335619104855,2.2985583455827,Boystin,Y9G-KS,,,,,,,3,pe-rtni-ne-ere,,,,
Pochelympe,0.622,Solitude,Mobrault,-32.5812488141669,4.9504783771918,4.4031196946998,Eggheron,Ondree,Toustain,,,,,,3,po-che-ly-mpe,,,,
Postouvin,0.655,Solitude,Orvanne,-31.4786720771243,1.603936098377,0.0572850727531,Niballe,Odinesyn,,,,,,,3,po-sto-uvi,,,,
Ratillose,0.366,Solitude,Mobrault,-32.735377317008,5.4014030357537,3.6116511021776,Ondree,Vevelonel,,,,,,,3,ra-ti-llo-se,,,,
Sarline,0.439,Solitude,Orvanne,-31.0801732685196,3.217242809376,-0.3195717391426,Aeter,Harner,Weraroix,,,,,,2,sar-lain,3,sar-li-ne,,
Stoure,0.722,Solitude,Goins,-33.1715136609357,0.8186993203392,1.2979072507222,Lazer,,,,,,,,1,stor,,,,
Straloin,0.214,Solitude,Mobrault,-32.5062356465769,5.8956598116971,5.2120773081114,Ondree,Toustain,,,,,,,2,stra-loin,,,,
Toustain,0.412,Solitude,Mobrault,-33.2436017533658,4.4767609471724,4.5192111863868,Eggheron,Pochelympe,Straloin,,,,,,2,tu-stan,,,,
Vecodie,0.789,Solitude,Goins,-31.59045761714,0.2001439441443,0.7515769248728,Arasare,Yvaeroure,,,,,,,3,ve-co-di,,,,
Vevelonel,0.12,Solitude,Braille,-33.1184944684433,5.259982733137,2.5179849559331,Anckee,Ratillose,,,,,,,4,ve-ve-lo-ne,,,,
Weraroix,0.581,Solitude,Orvanne,-30.5324838606359,2.0933577177244,-0.1733388492006,Larryn,Sarline,,,,,,,3,we-ra-ro,,,,
Yvaeroure,0.757,Solitude,Goins,-31.1913673193197,0.5804467405563,0.8048135118334,Octanneve,Vecodie,,,,,,,3,y-va-ero-ure,,,,
Yvelet,0.781,Solitude,Goins,-32.7400121192133,0.1114116074314,1.4424567028559,Arasare,Yveve,,,,,,,3,y-ve-le,,,,
Yveve,0.351,Solitude,Braille,-30.9110191790392,3.652463963797,1.9378947871568,Conomette,Elore,Meunvon,Yvelet,,,,,2,y-vei-vi,,,,
Abai,0.731,Tash-Murkon,Rifenda,-21.0296329880373,7.4853646750181,-11.7089805979855,Baviasi,Iro,Nehkiah,Thashkarai,,,,,2,a-bai,3,a-ba-i,,
Adahum,0.608,Tash-Murkon,Sanair,-17.8921957034316,7.8953146650454,-10.6830473016639,Goram,,,,,,,,3,a-da-ham,,,,
Adar,0.796,Tash-Murkon,Anidaza,-21.5812744843707,6.4606364245668,-14.7843416981614,Goni,Paye,,,,,,,2,a-dar,,,,
Ahkour,0.661,Tash-Murkon,Rifenda,-21.5202172207326,8.2210976578492,-11.6525257663138,Gaknem,Nehkiah,,,,,,,2,a-kor,,,,
Ahrosseas,0.577,Tash-Murkon,Sanair,-18.9572864558605,6.884035678336,-10.7600593195983,Goram,Jarzalad,,,,,,,3,a-ro-ses,4,a-ro-se-as,,
Ahteer,0.697,Tash-Murkon,Peges,-20.8393515578855,6.2061542182793,-14.762880357639,Sharios,,,,,,,,2,a-tir,,,,
Alra,0.819,Tash-Murkon,Subhatoub,-21.5773062109866,5.8566300966246,-11.9132385311779,Ilas,Sinid,Tew,Zith,,,,,2,al-ra,,,,
Anjedin,0.516,Tash-Murkon,Sanair,-19.0087106880864,7.4161285779487,-11.982100654338,Ivih,Pimebeka,Tendhyes,Teshkat,Tividu,,,,3,an-jei-din,,,,
Arakor,0.693,Tash-Murkon,Peges,-20.3389062320886,5.5962549010925,-13.4390278712969,Judra,,,,,,,,3,a-ra-kor,,,,
Arkoz,0.783,Tash-Murkon,Nasorin,-22.0147917972443,6.043674839498,-11.4473629431744,Yanuel,,,,,,,,2,ar-koz,,,,
Asesamy,0.645,Tash-Murkon,Damadil,-23.9090280366011,3.3297445257161,-11.7402736043048,Hostni,Onazel,,,,,,,4,a-se-sa-mi,,,,
Asezai,0.64,Tash-Murkon,Tsemshatel,-22.3855818463916,4.1123702751022,-12.0863189602703,Azerakish,Ferira,Hoona,Lossa,Yeder,,,,3,a-se-zai,4,a-se-za-i,,
Assiad,0.948,Tash-Murkon,Ajah,-22.6585393168495,7.2867910098834,-13.0173123829161,Kerepa,Marthia,Nosodnis,Rumida,,,,,2,a-syad,3,a-si-ad,,
Atoosh,0.63,Tash-Murkon,Mimishia,-21.2863156821587,5.2844912297033,-10.921493888969,Hoona,Sacalan,Sinid,Thashkarai,Unkah,,,,2,a-tush,,,,
Azerakish,0.633,Tash-Murkon,Tsemshatel,-23.7716142484484,3.1915142089254,-13.8172983438026,Asezai,Lari,Moutid,Yasud,Yeder,,,,4,a-ze-ra-kish,,,,
Azhgabid,0.803,Tash-Murkon,Nasorin,-22.6007587846855,7.6596123425311,-11.8951120410828,Rand,Taru,,,,,,,3,az-ga-bid,,,,
Baviasi,0.804,Tash-Murkon,Arvachah,-21.1580287756459,7.6824614856459,-12.2655813325027,Abai,Pimebeka,Tash-Murkon Prime,,,,,,3,ba-vya-si,4,ba-vi-a-si,,
Chamume,0.292,Tash-Murkon,Emsek,-18.8447225635183,3.9656843656752,-13.0085842414201,Gemodi,,,,,,,,3,cha-mu-me,,,,
Dabrid,0.649,Tash-Murkon,Mise,-19.9770885711845,7.4269439581286,-13.4071168913606,Gyerzen,Sehmosh,,,,,,,2,da-brid,,,,
Emrayur,1,Tash-Murkon,Arvachah,-22.0126936297384,6.7789261931405,-13.2058737865554,Lossa,Shesha,Tash-Murkon Prime,Tew,,,,,3,em-rei-ur,,,,
Esa,0.757,Tash-Murkon,Peges,-20.9377050000306,5.4028130837363,-13.7414052995086,Kari,Uhodoh,,,,,,,2,e-sa,,,,
Ferira,0.582,Tash-Murkon,Tsemshatel,-22.834107089719,3.3855832662501,-12.771476596947,Asezai,Yeder,,,,,,,3,fe-ri-ra,,,,
Gaknem,0.615,Tash-Murkon,Rifenda,-21.3478746815383,7.7150568760285,-10.9947038978502,Ahkour,Nehkiah,Phoren,,,,,,2,gak-nem,,,,
Gemodi,0.359,Tash-Murkon,Emsek,-18.8080634863734,4.4782853650232,-12.8349027594248,Chamume,Hibi,Pera,Yong,,,,,3,ge-mo-di,,,,
Ghishul,0.703,Tash-Murkon,Tsemshatel,-23.4050352480271,4.5799519549451,-14.8037195847995,Yasud,Yeder,,,,,,,2,gi-shul,,,,
Goni,0.788,Tash-Murkon,Anidaza,-21.890548203752,6.74383062321,-14.9356628351852,Adar,Paye,Shesha,,,,,,2,go-ni,,,,
Goram,0.597,Tash-Murkon,Sanair,-18.2684371626007,7.1156529072924,-11.5249789567607,Adahum,Ahrosseas,Andabiar,Tendhyes,Tividu,,,,2,go-ram,,,,
Gyerzen,0.438,Tash-Murkon,Mise,-19.6242241707168,8.2913637974797,-13.8391922658354,Dabrid,,,,,,,,2,gair-zen,,,,
Hath,0.797,Tash-Murkon,Peges,-21.0402665481525,5.7929182881285,-14.0786055404153,Sharios,Uhodoh,,,,,,,1,hath,,,,
Hibi,0.504,Tash-Murkon,Emsek,-19.1844094125148,5.3529033178041,-12.4362935984425,Gemodi,Nuzair,Pera,Tendhyes,,,,,2,hi-bi,,,,
Hilaban,0.891,Tash-Murkon,Arvachah,-22.5880638411799,6.0710650527331,-14.158965651055,Pasha,Shesha,Tash-Murkon Prime,,,,,,3,hi-la-ban,,,,
Hoona,0.489,Tash-Murkon,Mimishia,-21.6776106841135,3.4269360000556,-11.6382402764492,Asezai,Atoosh,Lossa,Mimen,Sacalan,,,,2,hou-na,,,,
Hostni,0.792,Tash-Murkon,Damadil,-24.901381824211,3.8072303848099,-12.959277304476,Asesamy,Kibursha,Mimime,,,,,,2,host-ni,,,,
Ilas,0.833,Tash-Murkon,Subhatoub,-21.0569297650422,6.3352673223701,-12.1426531399429,Alra,Sinid,Tew,Zith,,,,,2,i-las,,,,
Imeshasa,0.585,Tash-Murkon,Somi,-20.1049943939859,5.6123789512127,-9.5655987354753,Jarzalad,Sacalan,,,,,,,4,i-me-sha-sa,,,,
Iro,0.563,Tash-Murkon,Rifenda,-20.6714878559712,8.3000579623639,-11.6486781449288,Abai,Aldali,Nehkiah,,,,,,2,i-ro,,,,
Iswa,0.835,Tash-Murkon,Ajah,-23.1262335129015,7.8071313010054,-13.6618544399982,Rumida,Sizamod,,,,,,,2,is-wa,,,,
Ivih,0.549,Tash-Murkon,Mise,-19.1171179722506,6.9269677996412,-12.2518453977422,Anjedin,Sehmosh,Seil,,,,,,2,ai-vi,,,,
Jarzalad,0.61,Tash-Murkon,Somi,-19.3851522529839,5.5906695075249,-9.2828397622127,Ahrosseas,Imeshasa,Matyas,Nafomeh,Pimsu,,,,3,jar-za-lad,,,,
Jinizu,0.786,Tash-Murkon,Nasorin,-22.9568484188284,6.9459699344644,-11.5141040926473,Taru,,,,,,,,3,ji-ni-zu,,,,
Judra,0.762,Tash-Murkon,Peges,-20.6695544814216,5.6101066139317,-13.360877751977,Arakor,Uhodoh,,,,,,,2,jud-ra,,,,
Kari,0.568,Tash-Murkon,Peges,-20.6065829709481,4.833877522462,-14.2638519570595,Esa,Y-MPWL,,,,,,,2,ka-ri,,,,
Kerepa,0.97,Tash-Murkon,Ajah,-22.3585393168495,7.2867910098834,-13.1173123829161,Assiad,,,,,,,,3,ke-re-pa,,,,
Keshirou,0.237,Tash-Murkon,Sukanan,-18.6782301744588,9.2953452998238,-12.2913449464145,Nasesharafa,Ordat,Rethan,Teshkat,,,,,3,ke-shi-ro,,,,
Kibursha,0.762,Tash-Murkon,Damadil,-24.6956495825352,3.6560585427108,-13.8628944963878,Hostni,Moutid,,,,,,,3,ki-ber-sha,,,,
Lari,0.493,Tash-Murkon,Tsemshatel,-23.6113324941157,2.1495029170484,-13.4554085859492,Azerakish,,,,,,,,2,la-ri,,,,
Lossa,0.836,Tash-Murkon,Damadil,-22.4592634279913,5.2702694584637,-12.5500831384591,Asezai,Emrayur,Hoona,Onazel,,,,,2,lo-sa,,,,
Mani,0.822,Tash-Murkon,Mise,-20.6729842349178,6.1904252897904,-12.8344436933278,Seil,Sinid,Zehru,,,,,,2,ma-ni,,,,
Marthia,0.926,Tash-Murkon,Ajah,-22.1923620988945,7.2702291333415,-12.3796062910195,Assiad,Rand,Safilbab,Tash-Murkon Prime,Yanuel,,,,2,mar-thya,3,mar-thi-a,,
Matyas,0.554,Tash-Murkon,Somi,-19.49754105281,5.0093527399387,-9.9677215178064,Jarshitsan,Jarzalad,,,,,,,2,mat-yas,,,,
Mimen,0.527,Tash-Murkon,Mimishia,-21.1789898518014,4.0807143715922,-10.8183570368435,Hoona,Sacalan,Unkah,,,,,,2,mi-men,3,mi-me-n,,
Mimime,0.845,Tash-Murkon,Damadil,-25.0921649900734,4.5203548504776,-13.3180418815028,Gousoviba,Hostni,Perdan,,,,,,3,mi-mi-me,,,,
Modun,0.341,Tash-Murkon,Anidaza,-21.2336349036099,7.7620587351097,-16.6597988966904,Sagain,Saminer,,,,,,,2,mo-dhan,,,,
Moutid,0.706,Tash-Murkon,Tsemshatel,-24.1486311173494,3.5461135190852,-13.7367866824845,Azerakish,Kibursha,Yasud,,,,,,2,mo-tid,,,,
Nafomeh,0.709,Tash-Murkon,Somi,-19.2391662881064,6.3151933848448,-7.8729418080216,Artoun,Jarzalad,Khopa,Pimsu,,,,,3,na-fo-me,,,,
Nafrivik,0.588,Tash-Murkon,Nasorin,-21.3930176534628,6.6844484846311,-10.2521593193425,Phoren,Remoriu,Yanuel,,,,,,3,na-fri-vik,,,,
Nasesharafa,0.17,Tash-Murkon,Sukanan,-18.852638511136,9.9381163843445,-12.0178592556593,Keshirou,Tirbam,,,,,,,5,na-se-sha-ra-fa,,,,
Nehkiah,0.615,Tash-Murkon,Rifenda,-21.3992356450312,8.6178771899462,-11.9586684194323,Abai,Ahkour,Gaknem,Iro,Siyi,,,,2,ne-kya,3,ne-ki-a,,
Nosodnis,0.929,Tash-Murkon,Ajah,-22.797614276905,7.3583579630599,-13.4154242222804,Assiad,,,,,,,,3,no-sod-nis,,,,
Nuzair,0.535,Tash-Murkon,Emsek,-19.7215903264675,5.1258363650253,-11.9764167685341,Hibi,Shousran,,,,,,,2,nu-zair,,,,
Onazel,0.736,Tash-Murkon,Damadil,-23.3154702733621,4.6253234609763,-11.8794714233903,Asesamy,Lossa,Turba,,,,,,3,o-na-zel,,,,
Ordat,0.27,Tash-Murkon,Sukanan,-18.5089833887862,9.1500450057992,-11.9363889995645,Keshirou,Rethan,Teshkat,,,,,,2,or-dat,,,,
Pasha,0.914,Tash-Murkon,Arvachah,-22.6880638411799,6.0710650527331,-13.858965651055,Hilaban,,,,,,,,2,pa-sha,,,,
Paye,0.642,Tash-Murkon,Anidaza,-21.7228684225699,7.1428774494491,-15.4934355125162,Adar,Goni,Sagain,,,,,,2,pa-ye,1,pei,,
Pera,0.455,Tash-Murkon,Emsek,-18.8862577466815,5.0082644954813,-12.3751554097008,Gemodi,Hibi,Shousran,,,,,,2,pe-ra,,,,
Perdan,0.858,Tash-Murkon,Damadil,-25.3411789260424,5.58160301636,-13.8386110763956,Mimime,,,,,,,,2,per-dan,3,per-da-n,,
Phoren,0.605,Tash-Murkon,Nasorin,-21.2534497858819,7.1086327552042,-10.6209652317978,Gaknem,Nafrivik,,,,,,,2,fo-ren,,,,
Pimebeka,0.684,Tash-Murkon,Arvachah,-20.3728624103884,7.8566524424781,-12.7476125161872,Anjedin,Baviasi,Tash-Murkon Prime,,,,,,4,pi-me-be-ka,,,,
Pimsu,0.725,Tash-Murkon,Somi,-19.8110655477818,6.1156327263008,-7.7411765929319,Elmed,Jarzalad,Nafomeh,Riramia,Uanim,,,,2,pim-su,,,,
Rand,0.866,Tash-Murkon,Ajah,-23.1091509567794,7.5736358233453,-12.7650025877279,Azhgabid,Marthia,Rumida,,,,,,1,rand,,,,
Remoriu,0.653,Tash-Murkon,Nasorin,-21.7218561229326,6.1352248560076,-10.6249997166331,Nafrivik,Tash-Murkon Prime,Thashkarai,Yanuel,,,,,3,re-mo-riu,4,re-mo-ri-u,,
Rethan,0.373,Tash-Murkon,Sukanan,-19.0735611325925,8.5344307201919,-12.2297925681893,Keshirou,Ordat,Teshkat,,,,,,2,re-than,,,,
Riramia,0.566,Tash-Murkon,Somi,-19.9143156950957,7.2235230607098,-8.6004225442148,Joppaya,Pimsu,,,,,,,3,ri-ra-mya,4,ri-ra-mi-a,,
Rumida,0.91,Tash-Murkon,Ajah,-22.9482188588067,7.4181327187183,-13.0828749684517,Assiad,Iswa,Rand,,,,,,3,ru-mi-da,,,,
Sacalan,0.563,Tash-Murkon,Mimishia,-20.7141854180757,4.568292787992,-10.0023103833448,Atoosh,Hoona,Imeshasa,Mimen,Thashkarai,,,,3,sa-ca-lan,,,,
Safilbab,0.958,Tash-Murkon,Ajah,-22.0923620988945,7.2702291333415,-12.6796062910195,Marthia,,,,,,,,3,sa-fi-lba,,,,
Sagain,0.434,Tash-Murkon,Anidaza,-21.5405603233019,7.379049407401,-16.3822345801427,Modun,Paye,Saminer,,,,,,2,sa-gain,,,,
Saminer,0.292,Tash-Murkon,Anidaza,-21.1801036756619,7.6934840455317,-17.0806860061661,Modun,Sagain,,,,,,,3,sa-mi-nher,,,,
Sehmosh,0.57,Tash-Murkon,Mise,-19.436885472003,7.1109451633411,-12.7668167816838,Dabrid,Ivih,Seil,,,,,,2,se-mosh,,,,
Seil,0.588,Tash-Murkon,Mise,-19.4529983981013,6.7672976794318,-12.4299711399019,Ivih,Mani,Sehmosh,,,,,,1,seil,,,,
Seitam,0.937,Tash-Murkon,Subhatoub,-21.6599737219208,5.9610867466806,-13.0556691172969,Zehru,,,,,,,,2,se-ita,,,,
Sharios,0.66,Tash-Murkon,Peges,-21.0241977630423,5.5151177254093,-14.785726253325,Ahteer,Hath,,,,,,,3,sha-ri-os,,,,
Shesha,0.94,Tash-Murkon,Arvachah,-22.2902682458459,6.4283077691953,-14.0059583289161,Emrayur,Goni,Hilaban,,,,,,2,she-sha,,,,
Shousran,0.551,Tash-Murkon,Emsek,-19.7646542586003,5.3372423768516,-11.5131771322371,Nomash,Nuzair,Pera,Yong,,,,,2,shos-ran,,,,
Sinid,0.729,Tash-Murkon,Subhatoub,-21.016755595174,5.8628113355822,-11.6277119189934,Alra,Atoosh,Ilas,Mani,Zith,,,,2,si-nid,,,,
Siyi,0.51,Tash-Murkon,Rifenda,-21.850401989845,9.1216672834764,-11.8313437860707,Nehkiah,,,,,,,,2,si-yi,,,,
Sizamod,0.718,Tash-Murkon,Ajah,-22.4098755659435,8.6314025355122,-13.6918349881031,Iswa,,,,,,,,3,si-za-mad,,,,
Taru,0.75,Tash-Murkon,Nasorin,-22.7549682126302,6.8680090839731,-11.2247475154484,Azhgabid,Jinizu,Yanuel,,,,,,2,ta-ru,,,,
Tash-Murkon Prime,0.832,Tash-Murkon,Arvachah,-21.5267221286001,7.4267367425672,-11.9811126322564,Baviasi,Bhizheba,Emrayur,Hilaban,Marthia,Pimebeka,Remoriu,Yanuel,4,tash-mer-kon-praim,,,,
Tendhyes,0.59,Tash-Murkon,Sanair,-18.4800901799552,6.3060219572218,-11.8175600319476,Anjedin,Goram,Hibi,Tividu,,,,,2,tend-hais,,,,
Teshkat,0.421,Tash-Murkon,Sukanan,-18.9230595462886,8.1911461061343,-11.9756148742156,Anjedin,Keshirou,Ordat,Rethan,,,,,2,tesh-kat,,,,
Tew,0.95,Tash-Murkon,Subhatoub,-21.4224434966837,6.4667393822909,-12.7965545544159,Alra,Emrayur,Ilas,Zehru,Zith,,,,1,tiu,,,,
Thashkarai,0.611,Tash-Murkon,Mimishia,-21.0269551024044,5.6898404239448,-10.6196660158613,Abai,Atoosh,Remoriu,Sacalan,,,,,3,thash-ka-rai,4,thash-ka-ra-i,,
Tirbam,0.156,Tash-Murkon,Sukanan,-18.1084761660263,10.2148814102994,-11.520692132711,Nasesharafa,,,,,,,,2,tir-bam,,,,
Tividu,0.573,Tash-Murkon,Sanair,-18.5373027649573,6.8989589735909,-11.7748793905573,Anjedin,Goram,Tendhyes,,,,,,3,ti-vi-du,,,,
Uhodoh,0.804,Tash-Murkon,Peges,-21.0019330568269,5.5216703607479,-13.3763609335547,Esa,Hath,Judra,Zehru,,,,,3,u-ho-doh,,,,
Unkah,0.648,Tash-Murkon,Mimishia,-21.3214872085423,5.1140393855709,-11.2624424340683,Atoosh,Mimen,,,,,,,2,un-kah,,,,
Yanuel,0.752,Tash-Murkon,Nasorin,-22.0301057717731,6.4899109596127,-11.1823935172835,Arkoz,Marthia,Nafrivik,Remoriu,Taru,Tash-Murkon Prime,,,3,ya-nu-el,,,,
Yasud,0.628,Tash-Murkon,Tsemshatel,-23.5730931702025,3.3688711625077,-14.1766293966477,Azerakish,Ghishul,Moutid,,,,,,2,ya-sud,,,,
Yeder,0.631,Tash-Murkon,Tsemshatel,-23.3941133002074,3.4158376939132,-13.1568508231922,Asezai,Azerakish,Ferira,Ghishul,,,,,2,ye-dhir,,,,
Yong,0.286,Tash-Murkon,Emsek,-18.187806320658,4.5142753530058,-13.3470851696377,Biphi,Gemodi,Shousran,,,,,,1,yang,,,,
Zehru,0.912,Tash-Murkon,Subhatoub,-21.3599737219208,5.9610867466806,-13.3556691172969,Mani,Seitam,Tew,Uhodoh,,,,,2,ze-ru,,,,
Zith,0.867,Tash-Murkon,Subhatoub,-21.6675656702797,5.7730245525694,-12.3334804467934,Alra,Ilas,Sinid,Tew,,,,,1,zith,,,,
Anka,0.415,The Bleak Lands,Vaarma,-14.9455945538616,4.8891180789092,-4.7739285037485,Gammel,Iesa,Sosala,Tannakan,,,,,2,a-nka,,,,
Ayeroilen,0.447,The Bleak Lands,Ohvarainen,-16.8319472155927,2.3672590801158,-4.056666034718,Imata,Komaa,,,,,,,3,a-yero-ile,,,,
Erkinen,0.592,The Bleak Lands,Vaarma,-16.961462712529,4.2038548861704,-4.5610590347794,Komaa,Uusanen,,,,,,,3,e-rki-ne,,,,
Furskeshin,0.606,The Bleak Lands,Ohvarainen,-17.6419929039654,2.4710145008912,-4.8371093159792,Imata,Satalama,,,,,,,3,fu-rske-shi,,,,
Gammel,0.466,The Bleak Lands,Vaarma,-15.0521493885798,5.2549150398662,-5.2596965885659,Anka,Ronne,Sosala,,,,,,2,ga-mme,,,,
Hakodan,0.727,The Bleak Lands,Ichida,-14.2264822102597,6.9556424358276,-6.4934341773262,Hatori,Ronne,,,,,,,3,ha-ko-da,,,,
Haras,0.28,The Bleak Lands,Tandoiras,-17.2138519614463,0.2287187465318,-3.8217761062498,Sahtogas,,,,,,,,2,ha-ra,,,,
Hatori,0.573,The Bleak Lands,Ichida,-14.2258833644185,5.5347098364168,-6.6493253762934,Hakodan,Malpara,Ronne,,,,,,3,ha-to-ri,,,,
Huola,0.37,The Bleak Lands,Sasen,-13.965828300036,4.7000369883831,-3.5883792461356,Kourmonen,Otelen,Roushzar,,,,,,2,hu-ola,,,,
Iesa,0.414,The Bleak Lands,Vaarma,-15.5807978526722,3.7831961918177,-4.9300955837986,Anka,Netsalakka,Uusanen,,,,,,2,i-esa,,,,
Imata,0.488,The Bleak Lands,Ohvarainen,-17.4013039553177,1.8810769897769,-4.2645497809475,Ayeroilen,Furskeshin,,,,,,,3,i-ma-ta,,,,
Jarkkolen,0.821,The Bleak Lands,Ichida,-14.4442340385888,7.0883070692174,-7.6487056709446,Hati,Junsen,Ronne,,,,,,3,ja-rkko-le,,,,
Junsen,0.81,The Bleak Lands,Ichida,-14.0191358803872,7.3621800969949,-7.1245375155066,Jarkkolen,,,,,,,,2,ju-nse,,,,
Kamela,0.441,The Bleak Lands,Sasen,-13.6776495511181,5.2592789467647,-4.3729725144513,Choonka,Kourmonen,Lamaa,Ohide,Sosala,Tuomuta,,,3,ka-me-la,,,,
Komaa,0.557,The Bleak Lands,Ohvarainen,-16.9432266056818,3.5378550750181,-4.5765094784598,Ayeroilen,Erkinen,Kurmaru,,,,,,2,ko-ma,,,,
Kourmonen,0.363,The Bleak Lands,Sasen,-13.7144866634971,4.2128767386892,-3.2854011328646,Auga,Huola,Kamela,Lamaa,,,,,3,ko-urmo-ne,,,,
Kuomi,0.568,The Bleak Lands,Sasen,-14.8208065550143,6.7183228182027,-5.4356274209328,Otelen,Tuomuta,,,,,,,2,kuo-mi,3,ku-o-mi,,
Kurmaru,0.619,The Bleak Lands,Ohvarainen,-17.1824750872744,3.7733604022288,-4.7939372384689,Komaa,,,,,,,,3,ku-rma-ru,,,,
Kurniainen,0.114,The Bleak Lands,Tandoiras,-15.9162074414607,-0.5793958536537,-2.3811668869817,Isbrabata,Oyonata,Saidusairos,,,,,,3,ku-rni-aine,,,,
Lamaa,0.355,The Bleak Lands,Sasen,-13.6504086860047,3.2772030526737,-4.2199968266481,Kamela,Kourmonen,Tzvi,,,,,,2,la-ma,,,,
Malpara,0.474,The Bleak Lands,Ichida,-14.6828748461241,4.8524601557769,-6.1536781741294,Hatori,,,,,,,,3,ma-lpa-ra,,,,
Myyhera,0.482,The Bleak Lands,Vaarma,-16.3707314428832,3.0774418132874,-5.5946872059965,Netsalakka,Saikamon,Sasiekko,,,,,,3,my-yhe-ra,,,,
Netsalakka,0.484,The Bleak Lands,Vaarma,-15.8929642770671,4.1719981213732,-5.6693590167396,Iesa,Myyhera,Sasiekko,,,,,,4,ne-tsa-la-kka,,,,
Otelen,0.785,The Bleak Lands,Sasen,-15.3250906740108,8.2944141712681,-6.438388178343,Huola,Kuomi,Mahrokht,,,,,,3,o-te-le,,,,
Oyonata,0.259,The Bleak Lands,Tandoiras,-15.7484585061092,1.3043419026976,-3.8164560155996,Kurniainen,Sahtogas,Sosan,,,,,,3,o-yona-ta,,,,
Ronne,0.724,The Bleak Lands,Ichida,-14.4752901550024,6.5490287464035,-6.8509157234435,Gammel,Hakodan,Hatori,Jarkkolen,,,,,1,ro-nne,,,,
Sahtogas,0.28,The Bleak Lands,Tandoiras,-16.0714909664015,1.1489300011034,-4.1002706937695,Haras,Oyonata,Saikamon,Tannakan,,,,,3,sa-hto-ga,,,,
Saidusairos,0.105,The Bleak Lands,Tandoiras,-16.3520186135376,-0.9635779202163,-2.1569993523334,Gratesier,Kurniainen,,,,,,,4,sa-idu-sa-iro,,,,
Saikamon,0.412,The Bleak Lands,Vaarma,-16.3863441046145,2.1677250098527,-4.9131789241638,Myyhera,Sahtogas,,,,,,,3,sa-ika-mo,,,,
Sasiekko,0.543,The Bleak Lands,Vaarma,-16.5073727640222,3.769687570439,-6.0225154832862,Myyhera,Netsalakka,Raravoss,Sosala,,,,,3,sa-si-ekko,,,,
Satalama,0.661,The Bleak Lands,Ohvarainen,-18.1349342645354,2.4712201242491,-4.5863621112197,Furskeshin,,,,,,,,4,sa-ta-la-ma,,,,
Sosala,0.421,The Bleak Lands,Vaarma,-14.3032418889797,4.9988428906239,-4.7606141152822,Anka,Gammel,Kamela,Sasiekko,Uusanen,,,,3,so-sa-la,,,,
Tannakan,0.247,The Bleak Lands,Tandoiras,-15.687561621304,0.97298043768,-4.4153169487437,Anka,Sahtogas,,,,,,,3,ta-nna-ka,,,,
Tuomuta,0.454,The Bleak Lands,Sasen,-14.3987202824817,6.2202471124919,-4.6900808884722,Kamela,Kuomi,,,,,,,3,tu-omu-ta,,,,
Uusanen,0.402,The Bleak Lands,Vaarma,-15.9133000227947,3.685103244518,-4.014091699518,Erkinen,Iesa,Sosala,,,,,,3,u-sa-nen,,,,
Ahynada,0.804,The Citadel,Arekin,-13.1814756000312,8.8970067511299,13.1848641552883,Kausaaja,Komo,Oiniken,Paara,Tunttaras,,,,4,a-hy-na-da,,,,
Aikoro,0.771,The Citadel,Arekin,-13.7534940403313,8.7758487179629,14.2549781503214,Alikara,Funtanainen,Isikemi,Oiniken,,,,,3,a-iko-ro,,,,
Alikara,0.711,The Citadel,Arekin,-14.6456772491531,7.9189726540783,14.2888195620892,Aikoro,Isanamo,Kaimon,New Caldari,Vellaine,,,,4,a-li-ka-ra,,,,
Annaro,0.807,The Citadel,Outartoh,-12.4446303566672,8.4708246417901,12.4293001971423,Isutaka,Muvolailen,Paara,,,,,,3,a-nna-ro,,,,
Anttiri,0.713,The Citadel,Tasen,-14.474149846586,8.0058213879529,8.1264139821511,Isikesu,Juunigaishi,Sirppala,Suroken,,,,,3,a-ntti-ri,,,,
Aramachi,0.49,The Citadel,Santenpaa,-14.8530235790256,12.1009074793485,13.4323066726434,Laah,Saila,,,,,,,4,a-ra-ma-chi,,,,
Auviken,0.82,The Citadel,Nagaslaiken,-13.4969584827648,6.8394417429984,13.5517903980238,Kakki,Kausaaja,Ohvosamon,Oijamon,,,,,3,a-uvi-ke,,,,
Eitu,0.538,The Citadel,Imurukka,-12.9237070379796,10.4459456544519,14.9211934246193,Erila,Horkkisen,Konola,,,,,,2,e-itu,,,,
Enderailen,0.449,The Citadel,Kantanen,-17.1532346361602,7.4428302361789,8.8283738797434,Kubinen,Rairomon,Tunudan,,,,,,4,e-nde-ra-ile,,,,
Eranakko,0.324,The Citadel,Isoma,-18.6852868444921,6.2597638135819,10.8145999044347,Onatoh,Sujarento,,,,,,,4,e-ra-na-kko,,,,
Erila,0.449,The Citadel,Imurukka,-12.5758423382783,9.3860970102877,15.4582095455848,Eitu,Inoue,,,,,,,3,e-ri-la,,,,
